code,term
201482006,Sexually acquired reactive arthropathy of other specified site (disorder)
267883008,Post-genitourinary infection reactive arthritis (disorder)
201483001,Sexually acquired reactive arthropathy NOS (disorder)
267883008,Post-genitourinary infection reactive arthritis (disorder)
201738001,Post-infective arthropathy in syphilis (disorder)
202933002,Syphilitic bursitis (disorder)
206289001,Congenital chlamydial pneumonia (disorder)
91576008,Congenital herpes simplex (disorder)
206351009,(Neonatal dacryocystitis &/or conjunctivitis due to chlamydiae) or (ophthalmia neonatorum - chlamydial) (disorder)
240591000,Neonatal chlamydial conjunctivitis (disorder)
268842008,Neonatal dacryocystitis or conjunctivitis caused by chlamydiae (disorder)
276681001,Neonatal chlamydial dacryocystitis (disorder)
206372007,Congenital viral hepatitis (disorder)
60498001,Congenital viral hepatitis B infection (disorder)
206372007,Other specified congenital viral hepatitis (disorder)
206374008,Congenital viral hepatitis (disorder)
206372007,Congenital viral hepatitis NOS (disorder)
206375009,Congenital viral hepatitis (disorder)
67313008,Fetal death due to termination of pregnancy (event)
165816005,[D]Laboratory evidence of human immunodefiency virus [HIV] (situation)
207297000,Human immunodeficiency virus positive (finding)
499531000000104,[D]Nonspecific blood findings (situation)
499821000000104,[D]Laboratory evidence of human immunodeficiency virus [HIV] (situation)
207499000,[D]False positive serological syphilis test (situation)
274684006,False-positive serological test for syphilis (finding)
501491000000107,[D]False positive serological syphilis test (situation)
207500009,[D]False positive Wassermann's test (situation)
442377003,False positive complement fixation test for syphilis (finding)
501501000000101,[D]False positive Wassermann's test (situation)
207501008,[D]False positive serological syphilis test NOS (situation)
274684006,False-positive serological test for syphilis (finding)
409041000000104,[D]False positive serological syphilis test NOS (situation)
213002000,Child abuse (disorder)
397940009,Victim of child abuse (finding)
213003005,(Emotional maltreatment of child) or (emotional deprivation of child) (disorder)
278707004,Emotional deprivation of child (event)
371775004,Emotional abuse of child (event)
213004004,Nutritional maltreatment of child (event)
419261006,Malnutrition due to child maltreatment (disorder)
158094009,Non-accidental injury to child (disorder)
213005003,(NAI - non-accidental injury to child) or (physical injury to child) (disorder)
371779005,Physical child abuse (event)
397940009,Victim of child abuse (finding)
417746004,Traumatic injury (disorder)
102457005,Battered baby AND/OR child syndrome (finding)
213006002,Battered baby &/or child syndrome NOS (disorder)
213007006,Multiple deprivation of child (event)
213008001,Child: [deprivation syndrome] or [maltreatment syndrome NOS] or [abuse NEC] or [neglect affecting child NEC] (disorder)
397940009,Victim of child abuse (finding)
418189009,Child abuse (event)
418496002,Child neglect (event)
46268009,Victim of abuse (finding)
406137001,Adult victim of abuse (finding)
406138006,Domestic abuse of adult (event)
213009009,"Battered person unspecified, syndrome (finding)"
225824003,Victim of physical abuse (finding)
213010004,"Battered woman, unspecified (finding)"
225824003,Victim of physical abuse (finding)
213011000,"Battered man, unspecified (finding)"
225824003,Victim of physical abuse (finding)
213012007,Battered wife (finding)
213013002,Battered husband (finding)
213014008,Adult maltreatment syndrome NOS (finding)
406137001,Adult victim of abuse (finding)
213015009,Maltreatment syndromes (disorder)
213016005,Neglect or abandonment (disorder)
371776003,Neglect or abandonment (event)
213017001,Sexual abuse (event)
213199004,Complications associated with artificial fertilization (disorder)
213200001,Infection associated with artificial insemination (disorder)
213201002,Hyperstimulation of ovaries (disorder)
213202009,Complications of attempted introduction of fertilized ovum following in vitro fertilization (disorder)
213203004,Complications of attempted introduction of embryo in embryo transfer (disorder)
213015009,Maltreatment syndromes (disorder)
213716000,[X]Other maltreatment syndromes - disorder (disorder)
411011000000102,[X]Other maltreatment syndromes - disorder (disorder)
216429008,"Place of occurrence of accident or poisoning, prison (environment)"
27935005,Homicide (event)
219226002,Child battering or other maltreatment by parent (event)
430531000000101,[V]Child abuse (situation)
27935005,Homicide (event)
219227006,Child battering or other maltreatment by other specified person (event)
430531000000101,[V]Child abuse (situation)
27935005,Homicide (event)
219228001,Child battering or other maltreatment by person NOS (event)
430531000000101,[V]Child abuse (situation)
219241002,Abandonment of child with intent to injure or kill (event)
222572004,"[X]Other maltreatment syndromes, by parent (event)"
474391000000104,"[X]Other maltreatment syndromes, by parent (event)"
8434001,"Jail, device (physical object)"
224684009,Category A prison (physical object)
224685005,Category B prison (physical object)
224686006,Category C prison (physical object)
224687002,Prison hospital (environment)
224084005,Number of previous marriages (observable entity)
224083004,Marital or partnership status (observable entity)
14012001,Common law partnership (finding)
224335005,Helping police with their enquiries (finding)
224336006,Released on bail (finding)
224338007,In police custody (finding)
224340002,Convicted for criminal activity (finding)
224342005,Acquitted from criminal charge (finding)
224330000,Involved in criminal activity (finding)
105508004,Arrested by police (finding)
224332008,Wife arrested (finding)
224333003,Husband arrested (finding)
224354005,Child on at risk register (finding)
224893007,Divorce proceedings (qualifier value)
48673000,Adoptive child (person)
394559005,Adopted child (person)
2316007,Adoptive son (person)
394560000,Adopted son (person)
67005001,Adoptive daughter (person)
394561001,Adopted daughter (person)
225208007,Removal from an abuse risk situation (procedure)
225244002,Direct injection of sperm into cytoplasm of the oocyte (procedure)
52637005,Test tube ovum fertilization (procedure)
225247009,Direct intraperitoneal insemination (procedure)
225248004,Zona drilling (procedure)
225249007,Subzonal insemination (procedure)
225250007,Intravaginal artificial insemination (procedure)
225326008,Counseling following termination of pregnancy (procedure)
225327004,Counseling prior to the termination of pregnancy (procedure)
225476009,Financially abusive behavior (finding)
225478005,Verbally abusive behavior (finding)
22187004,Polygamous (finding)
225520003,Monogamous (finding)
225822004,Victim of abuse (finding)
386702006,Victim of abuse (finding)
225824003,Victim of physical abuse (finding)
95924005,Victim of mental abuse (finding)
225825002,Victim of verbal abuse (finding)
225826001,Victim of sexual abuse (finding)
225827005,Victim of financial abuse (finding)
225828000,Victim of racial abuse (finding)
225829008,Victim of child abuse (finding)
397940009,Victim of child abuse (finding)
225915006,At risk of abuse (finding)
228128002,Child on remand (finding)
228143000,Contact sexual abuse of child (event)
102458000,Shaken baby syndrome (finding)
229026006,Sharing of sex aids (finding)
230152000,Late congenital syphilitic meningitis (disorder)
31363004,AIDS with encephalitis (disorder)
398329009,Human immunodeficiency virus encephalitis (disorder)
230180003,Human immunodeficiency virus leukoencephalopathy (disorder)
230201009,Human immunodeficiency virus myelitis (disorder)
713341001,Myelitis co-occurrent with human immunodeficiency virus infection (disorder)
230182006,Late syphilitic encephalitis (disorder)
230202002,Vacuolar myelopathy (disorder)
12741002,AIDS with dementia (disorder)
421529006,Dementia associated with acquired immunodeficiency syndrome (disorder)
230563005,Late congenital syphilitic polyneuropathy (disorder)
230598008,Neuropathy caused by human immunodeficiency virus (disorder)
69154000,AIDS with background retinopathy (disorder)
421460008,Retinopathy associated with acquired immunodeficiency syndrome (disorder)
230735006,Syphilitic cerebral arteritis (disorder)
232313005,Endocochlear syphilis (disorder)
232367004,Nasal syphilis (disorder)
77782006,Syphilitic crinkle nose (disorder)
232386007,Syphilitic saddle nose (disorder)
232403001,Chlamydial pharyngitis (disorder)
87991007,Gender identity disorder (disorder)
231858009,Gonococcal conjunctivitis (disorder)
231861005,Chlamydial conjunctivitis (disorder)
233600003,Acute chlamydial bronchitis (disorder)
233609002,Pneumonia caused by Chlamydiaceae (disorder)
233610007,Neonatal chlamydial pneumonia (disorder)
233666007,Young's syndrome (disorder)
233849007,Syphilitic valve disease (disorder)
234017002,Syphilitic aneurysm (disorder)
234099003,Lymphedema due to lymphogranuloma venereum (disorder)
109436001,Moon's molar teeth (disorder)
235009000,Human immunodeficiency virus-associated periodontitis (disorder)
235010005,Acute necrotizing ulcerative periodontitis (disorder)
235032001,Syphilitic oral leukoplakia (disorder)
235062007,Oral syphilis (disorder)
